ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_010758279.1,73,1,73.0,-7.058,-0.0008428982419516832,386,582,86,116,2,1351,737,1227,124,8372.51,-0.10547945205479453,0.136986301369863,4.4521074295043945,43.383561643835606,0.3698630136986301,0.2054794520547945,0.4383561643835616,15470,15470,89.45205479452055,1.0205479452054795,0.3835616438356164
WP_010768005.1,74,1,74.0,-6.059,-0.0007223750269743108,391,595,85,114,2,1364,749,1242,122,8386.630000000001,0.12567567567567567,0.13513513513513514,4.517756462097168,39.806756756756755,0.35135135135135137,0.22972972972972974,0.4594594594594595,13980,13980,96.0810810810811,0.6663513513513513,0.40540540540540543
WP_069655371.1,90,1,90.0,0.036,3.4817022042076366e-06,468,704,118,136,4,1656,899,1500,156,10338.79,-0.4666666666666667,0.13333333333333333,6.564528465270995,32.02555555555555,0.32222222222222224,0.2888888888888889,0.34444444444444444,24980,24980,70.44444444444443,1.4745555555555556,0.34444444444444444
WP_067622845.1,73,1,73.0,-5.061,-0.0006160396719324,382,579,85,111,2,1334,731,1213,121,8214.4,0.09863013698630135,0.136986301369863,4.487177085876465,35.16164383561643,0.3698630136986301,0.2328767123287671,0.4383561643835616,13980,13980,92.1917808219178,0.713972602739726,0.4246575342465753
WP_069633796.1,78,1,78.0,-5.064,-0.0005736962966907105,399,606,92,125,3,1417,774,1288,129,8825.99,-0.0730769230769231,0.1282051282051282,4.488711738586425,43.01410256410255,0.28205128205128205,0.28205128205128205,0.4358974358974359,15470,15470,86.15384615384616,1.1587179487179486,0.3717948717948718
WP_071856247.1,73,1,73.0,-4.129,-0.0004997246612728516,385,588,84,110,3,1357,745,1237,120,8261.57,0.24246575342465754,0.136986301369863,4.609153556823729,46.094520547945194,0.3424657534246575,0.2328767123287671,0.4657534246575342,13980,14105,97.39726027397259,0.5308219178082192,0.4246575342465753
OEH82315.1,174,1,174.0,-3.917,-0.0001920742052727483,906,1434,234,282,7,3271,1802,2985,286,20392.18,-0.517816091954023,0.09770114942528735,5.405410957336425,59.062643678160924,0.43103448275862066,0.2471264367816092,0.367816091954023,10430,10555,89.71264367816092,2.113448275862069,0.367816091954023
WP_069698975.1,78,1,78.0,-5.06,-0.0005681467300685481,410,628,94,121,3,1438,787,1310,128,8905.17,-0.19871794871794873,0.1282051282051282,4.639619255065917,38.806410256410246,0.34615384615384615,0.2692307692307692,0.4230769230769231,15470,15470,83.71794871794872,1.1914102564102562,0.358974358974359
WP_016175142.1,74,1,74.0,-7.196,-0.0008669461712688545,379,570,84,116,4,1354,734,1230,124,8299.42,0.0635135135135135,0.13513513513513514,4.250499534606934,35.5,0.2972972972972973,0.2702702702702703,0.43243243243243246,15470,15595,84.1891891891892,0.8413513513513513,0.3918918918918919
WP_071878261.1,78,1,78.0,-6.062,-0.0006924122491404814,401,611,91,122,3,1410,770,1284,126,8753.92,-0.06025641025641027,0.1282051282051282,4.418231391906739,34.03974358974358,0.3076923076923077,0.2948717948717949,0.4487179487179487,15470,15470,82.43589743589743,1.0655128205128206,0.358974358974359
WP_008376328.1,73,1,73.0,-9.058,-0.0010882585100541967,388,578,84,115,2,1339,727,1213,126,8322.41,0.030136986301369854,0.1506849315068493,4.229469108581543,39.698630136986296,0.3561643835616438,0.2328767123287671,0.4520547945205479,15470,15470,89.45205479452054,0.8602739726027396,0.410958904109589
WP_086331663.1,78,1,78.0,-5.961,-0.000671060852532098,404,604,96,123,3,1417,766,1283,134,8881.970000000001,-0.2641025641025641,0.14102564102564102,4.6491682052612315,43.910256410256395,0.3205128205128205,0.2564102564102564,0.3974358974358974,15470,15470,69.99999999999999,1.4455128205128205,0.358974358974359
WP_086312261.1,78,1,78.0,-6.061,-0.0006904809100996361,400,606,92,122,3,1412,771,1283,129,8776.960000000001,-0.07564102564102566,0.1282051282051282,4.385662651062011,40.66923076923076,0.3333333333333333,0.2564102564102564,0.4230769230769231,15470,15470,85.0,1.013076923076923,0.38461538461538464
WP_086285730.1,73,1,73.0,-7.129,-0.0008730891606635918,375,562,82,114,3,1327,722,1205,122,8164.280000000001,0.1917808219178082,0.136986301369863,4.247714424133301,34.48904109589041,0.2876712328767123,0.273972602739726,0.4520547945205479,13980,14105,90.68493150684931,0.6668493150684931,0.410958904109589
WP_086273335.1,73,1,73.0,-5.065,-0.0006272290469585893,376,570,84,109,2,1312,719,1193,119,8074.22,0.21232876712328766,0.136986301369863,4.463816261291503,31.93287671232876,0.3424657534246575,0.2602739726027397,0.4520547945205479,16960,16960,97.53424657534245,0.48739726027397257,0.4246575342465753
WP_010750744.1,73,1,73.0,-7.059,-0.0008590360639378875,383,580,84,112,2,1332,729,1211,121,8216.37,0.1657534246575342,0.136986301369863,4.387367820739747,44.16849315068493,0.3561643835616438,0.2602739726027397,0.4520547945205479,13980,13980,96.02739726027397,0.637945205479452,0.410958904109589
WP_088269402.1,78,1,78.0,-7.061,-0.0007984919008653251,400,605,91,127,3,1415,770,1286,129,8841.94,-0.18589743589743593,0.1282051282051282,4.371623420715332,32.112820512820505,0.3205128205128205,0.2692307692307692,0.4230769230769231,15470,15470,78.71794871794872,1.3138461538461539,0.358974358974359
WP_102394900.1,141,1,141.0,-19.12,-0.0012171870374673344,684,1041,165,237,9,2511,1358,2279,232,15707.37,-0.23687943262411346,0.09929078014184398,4.164217948913574,50.52127659574468,0.36170212765957444,0.2765957446808511,0.3333333333333333,16960,17210,74.75177304964538,1.699290780141844,0.3971631205673759
WP_006418808.1,73,1,73.0,-4.967,-0.0006057812040739913,371,562,86,114,3,1323,723,1204,119,8198.35,0.046575342465753414,0.1095890410958904,4.480697441101075,19.87123287671233,0.2876712328767123,0.273972602739726,0.4383561643835616,15470,15470,97.39726027397259,0.7105479452054794,0.3972602739726027
YP_009005065.1,150,1,150.0,-12.687,-0.000757559924978459,723,1108,192,254,4,2621,1421,2378,243,16746.21,-0.8019999999999999,0.08,4.518154335021973,35.16799999999999,0.32,0.37333333333333335,0.3,23950,23950,67.53333333333333,2.256333333333333,0.2866666666666667
WP_067633740.1,114,1,114.0,-12.688,-0.0009716284195186427,570,881,139,197,5,2054,1122,1871,183,13057.51,-0.7035087719298246,0.07894736842105263,4.466089820861816,35.54035087719297,0.4122807017543859,0.2894736842105263,0.3157894736842105,9970,9970,73.50877192982456,2.1410526315789475,0.3333333333333333
WP_083829142.1,180,1,180.0,3.251,0.00015709594304921728,895,1437,245,294,8,3304,1824,3027,277,20693.38,-0.9772222222222222,0.06666666666666667,8.739414787292482,46.59166666666667,0.40555555555555556,0.22777777777777777,0.2777777777777778,17420,17420,61.166666666666664,2.6437222222222223,0.28888888888888886
WP_009270720.1,105,1,105.0,1.194,0.00010064593787431395,521,822,134,170,4,1888,1042,1724,164,11862.390000000001,-0.5190476190476191,0.09523809523809523,7.8931383132934565,36.438095238095215,0.24761904761904763,0.3142857142857143,0.4095238095238095,10430,10430,77.9047619047619,1.9020000000000001,0.3047619047619048
WP_067425454.1,123,1,123.0,-3.759,-0.00026339779653974195,637,1000,158,200,5,2287,1258,2089,198,14270.210000000001,-0.859349593495935,0.08943089430894309,5.456566047668456,31.66747967479674,0.4715447154471545,0.24390243902439024,0.2926829268292683,10430,10430,73.73983739837398,2.1643089430894307,0.34146341463414637
WP_059268466.1,233,1,233.0,-8.691,-0.000338090301348121,1152,1783,289,354,8,4159,2286,3792,367,25705.170000000002,-0.10128755364806867,0.09012875536480687,5.086601066589354,34.642060085836896,0.3090128755364807,0.30042918454935624,0.3776824034334764,36440,36565,92.01716738197425,1.1065236051502145,0.38626609442060084
WP_059229118.1,233,1,233.0,-4.861,-0.00018850371636569796,1162,1784,296,345,9,4177,2286,3800,377,25786.31,-0.14206008583690988,0.10300429184549356,5.464694023132325,29.95497854077251,0.3218884120171674,0.2875536480686695,0.38626609442060084,43430,43680,86.18025751072963,1.0909871244635192,0.3905579399141631
WP_097468739.1,157,1,157.0,-11.658,-0.0006642193826941736,775,1183,207,247,5,2778,1509,2515,263,17550.45,-0.2929936305732484,0.10191082802547771,4.637800407409667,33.782165605095535,0.3184713375796178,0.3248407643312102,0.33121019108280253,18450,18450,84.5859872611465,1.810063694267516,0.39490445859872614
WP_001549454.1,156,1,156.0,-6.096,-0.0003501707484497649,784,1178,196,236,6,2806,1524,2542,264,17407.670000000002,-0.18461538461538465,0.1217948717948718,4.730220603942871,27.110256410256397,0.3076923076923077,0.3076923076923077,0.3782051282051282,41940,42065,86.28205128205128,1.0876282051282051,0.3782051282051282
WP_097456208.1,216,1,216.0,-5.861,-0.00024171434486586934,1090,1674,274,325,11,3916,2142,3562,354,24246.65,-0.14027777777777778,0.10648148148148148,5.297928428649903,28.445416666666645,0.33796296296296297,0.27314814814814814,0.3888888888888889,43430,43680,87.08333333333333,1.141851851851852,0.39814814814814814
WP_089602450.1,166,1,166.0,-3.031,-0.0001616866192186765,846,1260,210,254,6,3005,1627,2721,284,18745.16,-0.38313253012048193,0.1325301204819277,5.189081764221189,30.13855421686746,0.29518072289156627,0.3012048192771084,0.3795180722891566,50420,50545,74.57831325301206,1.2945180722891565,0.3373493975903614
WP_089567216.1,191,1,191.0,-3.695,-0.00017650745487237006,933,1461,245,277,11,3387,1865,3091,296,20932.98,0.08115183246073297,0.08376963350785341,5.726949119567872,48.967015706806286,0.34554973821989526,0.2774869109947644,0.3612565445026178,33460,33585,91.8848167539267,0.9792670157068062,0.4293193717277487
WP_086351775.1,220,1,220.0,-7.059,-0.00028848912454442095,1119,1689,273,323,8,3968,2165,3599,369,24467.88,0.06045454545454545,0.1318181818181818,4.988667488098144,32.690454545454536,0.2954545454545454,0.2727272727272727,0.40454545454545454,42400,42650,89.45454545454544,0.8717272727272727,0.41818181818181815
WP_000005466.1,98,1,98.0,-1.135,-0.00010466308629771162,486,740,120,148,5,1754,956,1597,157,10843.34,-0.1153061224489796,0.11224489795918367,5.116498374938964,38.677551020408146,0.2653061224489796,0.336734693877551,0.3979591836734694,30480,30605,78.57142857142857,1.0665306122448979,0.35714285714285715
WP_087450921.1,159,1,159.0,-3.894,-0.00021912325936563424,797,1189,201,247,4,2819,1529,2549,270,17769.84,-0.4446540880503145,0.1320754716981132,5.040334129333496,23.141509433962256,0.32075471698113206,0.32075471698113206,0.3584905660377359,39420,39420,71.76100628930818,1.4279245283018867,0.3270440251572327
WP_063612274.1,216,1,216.0,-11.488,-0.00047286364461465193,1094,1689,277,329,8,3917,2146,3564,353,24293.55,-0.0976851851851852,0.09722222222222221,5.030444145202637,40.8699074074074,0.34259259259259256,0.2638888888888889,0.3935185185185185,34950,35075,94.25925925925927,1.2516203703703705,0.4027777777777778
WP_089644365.1,225,1,225.0,-9.855,-0.00039065829192540426,1139,1743,283,340,10,4074,2226,3704,370,25225.670000000002,-0.0768888888888889,0.11111111111111112,4.95445041656494,43.338666666666676,0.3288888888888889,0.26666666666666666,0.39111111111111113,39420,39670,87.9111111111111,1.1458222222222223,0.40444444444444444
YP_006990624.1,166,1,166.0,-5.796,-0.00030403922084966265,862,1274,218,256,7,3042,1631,2748,294,19062.350000000002,-0.5499999999999999,0.13855421686746988,5.228925895690916,33.58493975903613,0.30120481927710846,0.3132530120481928,0.3493975903614458,50420,50545,65.72289156626506,1.6643373493975901,0.3192771084337349
WP_016262421.1,211,1,211.0,-7.76,-0.00032989269984865747,1066,1637,267,313,8,3818,2092,3472,346,23521.82,0.06445497630331752,0.10900473933649289,5.17765712738037,30.656872037914674,0.3080568720379147,0.2606635071090047,0.4028436018957346,37930,38180,96.01895734597156,0.9914218009478672,0.4218009478672986
WP_008690853.1,106,1,106.0,0.032,2.647336696553995e-06,537,824,132,172,4,1932,1057,1757,175,12086.640000000001,-0.32452830188679244,0.12264150943396226,6.555718421936036,64.3916037735849,0.2641509433962264,0.2830188679245283,0.41509433962264153,14440,14440,78.11320754716981,1.5644339622641508,0.33962264150943394
WP_038352084.1,106,1,106.0,7.032,0.0005866051810117437,515,852,150,166,5,1927,1073,1771,156,11986.640000000001,-0.5547169811320755,0.05660377358490566,9.807913780212402,28.5066037735849,0.330188679245283,0.27358490566037735,0.37735849056603776,11460,11460,80.0,2.3586792452830188,0.32075471698113206
WP_033125029.1,170,1,170.0,-3.925,-0.0002041745237011509,847,1304,220,264,11,3062,1670,2785,277,19222.77,-0.4358823529411765,0.1,5.299178886413574,26.057647058823516,0.3411764705882353,0.27647058823529413,0.35294117647058826,45950,46075,71.1764705882353,1.5675882352941177,0.3411764705882353
RGZ68567.1,152,1,152.0,-2.1,-0.0001220754926472768,775,1164,196,228,9,2755,1490,2494,261,17201.49,-0.35328947368421054,0.1381578947368421,5.527444267272949,38.12309210526314,0.3355263157894737,0.26973684210526316,0.34868421052631576,46870,46995,72.5657894736842,1.2867763157894736,0.3618421052631579
WP_006309016.1,74,1,74.0,-7.064,-0.000855267937138291,366,557,83,120,4,1328,729,1210,118,8258.42,0.1324324324324324,0.0945945945945946,4.0500284194946286,32.49189189189189,0.28378378378378377,0.28378378378378377,0.40540540540540543,13980,13980,102.70270270270271,0.6674324324324324,0.4189189189189189
WP_019214717.1,149,1,149.0,-10.496,-0.0006335233823002162,718,1136,192,234,11,2647,1450,2418,229,16566.68,-0.512751677852349,0.053691275167785234,5.009413719177245,28.306040268456375,0.38926174496644295,0.31543624161073824,0.28187919463087246,8940,9065,79.19463087248323,1.726510067114094,0.35570469798657717
WP_023347629.1,248,1,248.0,0.272,9.452896252725962e-06,1275,1928,356,380,10,4599,2477,4161,438,28773.27,-0.6975806451612904,0.12096774193548387,7.0087251663208,41.50201612903224,0.2862903225806452,0.2862903225806452,0.31451612903225806,48360,48610,68.06451612903224,2.343306451612903,0.33064516129032256
WP_023346767.1,249,1,249.0,-4.993,-0.0001750589548633292,1258,1890,342,388,11,4561,2452,4127,434,28520.84,-0.6441767068273092,0.12048192771084337,5.516872215270994,49.61084337349397,0.285140562248996,0.2971887550200803,0.30522088353413657,48360,48735,65.10040160642569,2.208112449799197,0.3333333333333333
WP_059119065.1,77,1,77.0,4.796,0.0005457994721814112,387,613,101,118,6,1430,786,1305,125,8786.130000000001,-0.37272727272727274,0.11688311688311688,9.271343421936034,48.5194805194805,0.33766233766233766,0.2597402597402597,0.33766233766233766,4470,4595,65.97402597402598,1.87012987012987,0.38961038961038963
WP_074662120.1,126,1,126.0,-3.101,-0.0002221513795808424,627,982,146,198,5,2283,1262,2090,193,13957.970000000001,0.018253968253968248,0.09523809523809523,5.035218620300292,42.47539682539682,0.31746031746031744,0.26190476190476186,0.42857142857142855,5960,6085,91.26984126984127,1.0376190476190477,0.42063492063492064
WP_072953505.1,128,1,128.0,-3.266,-0.0002334394508383378,612,952,150,204,7,2274,1247,2078,196,13989.800000000001,-0.26171875,0.0859375,4.873284339904784,54.01249999999999,0.3203125,0.296875,0.34375,5960,6210,72.421875,1.3865625,0.390625
WP_039115037.1,126,1,126.0,-3.098,-0.00021960588611825684,626,980,150,201,6,2296,1266,2101,195,14106.11,-0.20873015873015874,0.0873015873015873,5.10359592437744,43.349999999999994,0.3492063492063492,0.26190476190476186,0.373015873015873,5960,6085,85.95238095238095,1.327222222222222,0.40476190476190477
WP_012026358.1,126,1,126.0,-2.099,-0.00014977024288609188,621,960,148,204,5,2272,1246,2074,198,14013.82,-0.35714285714285715,0.10317460317460317,5.390632820129395,49.52380952380951,0.3412698412698413,0.25396825396825395,0.36507936507936506,7450,7575,69.68253968253967,1.5519841269841268,0.373015873015873
WP_091129962.1,126,1,126.0,-4.263,-0.00030833993338468717,613,955,147,199,6,2255,1240,2059,196,13824.67,-0.15396825396825395,0.09523809523809523,4.8048501968383786,32.98333333333332,0.36507936507936506,0.24603174603174602,0.38095238095238093,5960,6210,78.17460317460316,1.2343650793650793,0.42063492063492064
WP_014084665.1,229,1,229.0,1.296,4.771081942227941e-05,1290,1946,290,338,5,4437,2435,4024,413,27162.670000000002,0.3650655021834061,0.17467248908296945,7.672831916809083,30.382969432314407,0.3318777292576419,0.1834061135371179,0.5283842794759825,44350,44475,119.65065502183404,0.4915283842794759,0.4759825327510917
WP_091146022.1,116,1,116.0,-6.764,-0.0005221432265734158,566,883,147,192,3,2061,1127,1878,183,12953.32,-0.5603448275862069,0.07758620689655173,4.799791526794434,32.017241379310335,0.35344827586206895,0.28448275862068967,0.3620689655172414,7450,7450,77.5,1.9505172413793104,0.3448275862068966
WP_066332423.1,170,1,170.0,-5.082,-0.0002659684428076261,831,1336,214,280,7,3080,1707,2821,259,19106.55,-0.7588235294117647,0.06470588235294117,5.195220375061035,35.69176470588235,0.4823529411764706,0.20588235294117646,0.3058823529411765,14440,14565,72.29411764705883,2.1695294117647057,0.35294117647058826
WP_041515716.1,127,1,127.0,-3.167,-0.00022642712721386674,614,956,150,202,7,2276,1249,2080,196,13985.86,-0.23543307086614174,0.08661417322834646,5.0605688095092765,46.66771653543306,0.3307086614173228,0.2755905511811024,0.36220472440944884,5960,6210,76.06299212598425,1.3439370078740158,0.3937007874015748
WP_073410082.1,126,1,126.0,-1.096,-7.721583375487356e-05,628,972,156,203,5,2295,1255,2093,202,14193.0,-0.5738095238095238,0.10317460317460317,5.867625617980956,45.42063492063492,0.3571428571428571,0.25396825396825395,0.3333333333333333,5960,6085,61.98412698412698,1.9537301587301585,0.35714285714285715
WP_071637248.1,129,1,129.0,-3.033,-0.00021584116140051238,632,974,148,198,5,2284,1258,2086,198,14051.02,-0.16511627906976745,0.10077519379844961,5.08046245574951,54.04806201550387,0.3798449612403101,0.2713178294573643,0.3488372093023256,8940,9065,79.53488372093024,0.9817054263565892,0.4108527131782946
